event_id,claim,label,check_worthiness
259748,A photograph shows Roger Stone and members of the Proud Boys flashing a white power symbol. ,2,1.0
259780,A 2007 study showed burning sage kills 94% of bacteria.,0,1.0
259910,"Radio host Dave Ramsey wrote a viral message warning about a ""cashless society.""",0,1.0
259931,COVID-19 could lose its epidemic status in the United States because of declining coronavirus death rates according to CDC data.,0,1.0
260034,A squirrel in a rural Colorado town tested positive for bubonic plague in July 2020.,2,1.0
260165,A video shows two lines of ants and termites positioned to defend their respective workers. ,2,1.0
260172,Chuck Woolery wrote on Twitter that his son had tested positive for COVID-19. ,2,1.0
260245,Ivanka Trump advertised for Goya products.,2,1.0
260253,Mary Trump's tell-all book describes her walking in on her uncle Donald in bed with his daughter Ivanka.,0,1.0
260274,"In July 2020, U.S. President Donald Trump's administration established new guidelines for hospitals to report COVID-19 patient information that eliminates the Centers for Disease Control and Prevention (CDC) as the leader of data collection.",2,1.0
260333,Former U.S. Vice President Joe Biden owns an island next to the island that was owned by Jeffrey Epstein. ,0,1.0
260336,"Starbucks has supported or promoted the campaign known by shorthand as ""defund the police.""",0,1.0
260345,A Missouri school district asked parents to sign a COVID-19 liability waiver in advance of the 2020-2021 school year. ,2,1.0
260358,"Democratic presidential candidate Joe Biden said during a May 2020 interview with CNBC that ""I'm going to beat Joe Biden.""",0,0.0
260502,"Walter ""Blackie"" Wetzel, a former leader of the Blackfeet Nation, designed the Indian head logo for the Washington D.C. ""Redskins"" NFL team.",2,1.0
260519,"U.S. Immigration and Customs Enforcement (ICE) is planning a six-day “Citizens Academy” training, including instruction on firearms and how to make arrests, for Chicago residents in September 2020.",1,1.0
260524,"The Hudson River flooded the Lincoln Tunnel on July 14, 2020.",0,1.0
260611,U.S. President Donald Trump promoted Goya brand foods from his desk in the Oval Office.,2,1.0
260706,"Melania Trump once posted a photo of herself wearing a Russian hat featuring a Soviet army badge, and Facebook removed the image.",0,1.0
260720,"Richard Rose of Port Clinton, Ohio died of COVID-19 after earlier vowing not to buy a face mask and dismissing advice to use face masks as ""hype.""",2,1.0
260743,"A Minnesota middle school discarded numerous “outdated” books in an attempt to ""erase history."" ",0,1.0
260928,All businesses in the U.S. are required to accept coins and/or currency as payment.,0,1.0
260980,President Trump tweeted that the Confederate flag is a 'symbol of love.',0,1.0
261029,Dr. Anthony Fauci compared emerging research about coronavirus with what the scientific community knows about chickenpox — as well as other viruses — and criticized people who were not taking steps to prevent the spread of COVID-19.,0,1.0
261048,A Kentucky couple were placed under house arrest in July 2020 after a woman diagnosed with COVID-19 refused to agree to self-isolate because it would require her to get prior approval to go to the hospital.,2,1.0
261058,"In June 2020, the city of Toronto banned Catholic churches from carrying out the sacrament of Holy Communion because of the COVID-19 pandemic. ",0,1.0
261072,A McDonald's sign requiring that all customers provide their names and phone numbers for collection is real.,2,1.0
261112,"Thirty-three Florida labs were busted for ""cooking the books"" or tampering with data after not reporting negative COVID-19 test results between March and July 2020.",0,1.0
261138,"Kanye West said, ""Harriet Tubman never actually freed the slaves.""",2,1.0
261291,A naked woman protested on the streets of Portland in July 2020.,2,1.0
261315,"A video showed a rare, yellow turtle discovered in India in July 2020. ",2,1.0
261328,"The COVID-19 pandemic was planned by the Rockefeller Foundation in ""Operation Lockstep.""",0,1.0
261386,"As of July 17, 2020, Nueces County in Texas had seen 85 positive COVID-19 tests among children aged under 1 year.",0,1.0
261439,"Operating under orders from U.S. President Donald Trump in summer 2020, federal agents used unmarked vehicles to ""kidnap"" Portland protesters and did not identify themselves as law enforcement during the apprehensions.",1,1.0
261565,Research published in July 2020 suggested polar bears may be wiped out by the end of the 21st century.,2,1.0
261654,"A government employee named Christopher Harrington filed a patent for a ""CV19-N95"" mask in 2015.",0,1.0
261670,"In the summer of 2020, Kroger supermarkets introduced a policy of refusing to give customers cash change, as shown in an incident in Bourbonnais, Illinois.",1,1.0
261897,"Reef sharks are becoming “functionally extinct.""",2,1.0
261923,"During a White House press briefing regarding COVID-19, U.S. President Donald Trump said that he knew Ghislaine Maxwell and wished her well.",2,1.0
261944,A campaign advertisement on U.S. President Donald Trump's official Facebook account presented an old photograph from Ukraine as if it showed violence against police officers in the United States. ,2,1.0
262033,Thirteen Felician sisters from one convent died from COVID-19.,2,1.0
262095,"Isaiah Anthony Wayne Jackson of Springfield, Ohio, was arrested in connection with a widely shared photograph of a man kneeling on a toddler's neck along with the caption ""BLM now mf.""",2,1.0
262097,A photograph shows Dr. Anthony Fauci at a baseball game with his mask lowered below his mouth. ,2,1.0
262133,A news reporter in Florida was diagnosed with cancer after a viewer spotted a lump in her throat during a broadcast. ,2,1.0
262189,The total number of COVID-19 deaths in the U.S. will be double the American death toll from the Vietnam War by fall 2020.,2,1.0
262192,Teens and tweens transmit SARS-CoV-2 quicker and more efficiently than adults. ,2,1.0
262203,A Kroger receipt shows the grocery chain is adding a charge to customer transactions in order to raise funds for Black Lives Matter.,0,1.0
262388,"A concerted effort exists to normalize ""age fluidity"" to allow pedophiles to legally engage in physical relationships with children. ",0,1.0
262430,The Reagan Foundation asked the Trump campaign and Republican National Committee to stop using Ronald Reagan's likeness on a fundraiser coin.,2,1.0
262476,Coronavirus has resulted in a U.S. shortage of some Dr Pepper flavors. ,1,1.0
262564,The seasonal flu kills more people every year in the U.S. than COVID-19 has to date. ,0,1.0
262650,"In a letter in July 2020, Seattle Police Chief Carmen Best told residents and business owners, ""We cannot enforce the law. You are on your own,"" or words to that effect.",0,1.0
262695,"On July 25, 2020, a couple wore swastika face masks while shopping at a Walmart store in Minnesota.",2,1.0
262738,"Tom Hanks was arrested for ""pedophilia"" in Australia, and fitted with an ankle bracelet to monitor his movements.",0,1.0
262916,"The U.S. Postal Service is telling voters to send mail-in ballots 14 days before the Nov. 3, 2020, general election.",0,1.0
262932,"In July 2020, U.S. Sen. Tom Cotton criticized a school curriculum based on The New York Times' The 1619 project by saying of slavery, ""As the Founding Fathers said, it was the necessary evil upon which the union was built...""",2,1.0
263051,Wearing a mask to prevent the spread of COVID-19 is unnecessary because the disease can also be spread via farts. ,0,0.0
263058,The video camera George Holliday used to film Los Angeles police officers beating Rodney King in 1991 is being auctioned off.,2,1.0
263102,"A meme correctly identified 13 individuals arrested in Portland, Oregon, as public school teachers and Antifa members.",1,1.0
263146,U.S. President Donald Trump said “Nobody likes me” during a live White House COVID-19 press briefing. ,2,1.0
263196,"A video shows U.S. President Donald Trump calling his supporters ""animals"" who shoot ""Mountain Dew in their veins"" while watching ""'Tiger King' for the 45th time,"" among other insults.",0,1.0
263263,"If the November 2020 election is delayed, U.S. House Speaker Nancy Pelosi would automatically assume the role of acting president in the absence of a president-elect.",1,1.0
263282,Taller people are at a higher risk of catching the COVID-19 coronavirus disease. ,1,1.0
263371,Pedophilia is considered a disability in Greece. ,0,1.0
263441,"Alexander Vindman ""quit"" the Army ""after admitting he falsely testified at President Trump's impeachment inquiry.""",0,1.0
263504,A photograph shows a cannabis bud under a scanning electron microscope. ,1,1.0
263583,"Viral text accurately outlines how biotechnology company Moderna is linked to Dr. Anthony Fauci, Bill Gates, George Soros, and Jeffrey Epstein.",0,1.0
263649,A video shows U.S. House Speaker Nancy Pelosi drunk and slurring her speech. ,0,1.0
263670,"In 2020, two school boys in China died suddenly after wearing face masks during physical exercise.",2,1.0
263708,"The obituary for David W. Nagy blamed his death on U.S. President Trump, Texas Gov. Greg Abbott, and ""other politicians who did not take this pandemic seriously.""",2,1.0
263745,"Protesters In Portland, Oregon, burned American flags and Bibles during anti-racism protests in the summer of 2020.",2,1.0
263786,Minneapolis police advised residents to submit to robbers after the city defunded the police department.,1,1.0
